user_id,involved_project_count,first_seen,last_seen,tenure_days,user_weight
0SS5HpMzi3MSMiYOeypy5iVxQV93,1,2022-03-11 07:10:00,2022-03-11 07:31:00,1,1.0
0T4jKhEQlThla5bF7rsGoZZPjOL2,3,2023-06-14 18:28:00,2024-06-12 18:52:00,365,1.584962500721156
0TA1uHipr1PIDK6Ea6FucJFkged2,1,2022-07-07 16:13:00,2022-07-07 16:13:00,1,1.0
0TLQY8Kb0LVwavAgurvuJzKudzs1,1,2022-03-18 10:35:00,2022-03-18 10:35:00,1,1.0
0TN14hJuFEN0NanqZXYsXnZtSsL2,2,2024-06-28 04:23:00,2024-06-28 04:50:00,1,1.0
0TdVA6zd2YW8YOGO2dg78nVWTIk2,1,2022-10-13 19:10:00,2022-10-13 19:37:00,1,1.0
0TlwvOfIuFa5eeRym70XNT8KZC42,4,2022-09-13 14:22:00,2024-06-18 18:51:00,645,2.0
0U7josQTnLRU9KYbnu2hyEypLZg1,1,2023-10-26 19:25:00,2023-10-26 19:52:00,1,1.0
0U9P1wfwPOh5C6g2LAFE1LzLkab2,1,2024-10-24 02:09:00,2024-10-24 02:10:00,1,1.0
0UOOt7SxwYXPoIoJb2MYOsFoyTj1,2,2022-03-27 20:20:00,2022-04-01 01:33:00,5,1.0
0Ui1JUvZlTPpkUEz4hCN25fm7cw2,1,2023-06-23 09:54:00,2023-06-23 09:54:00,1,1.0
0UnBGyTEXUS9KPHVK7vp640gwWB2,1,2023-11-23 21:12:00,2023-11-23 21:12:00,1,1.0
0Ut6olxblDbPoqwVjm8t1VY0NKf1,8,2022-10-05 12:58:00,2023-09-19 08:00:00,349,3.0
0Uv1PazWIueJhafY4ltlp9FZPgi2,1,2024-07-03 11:21:00,2024-07-03 20:17:00,1,1.0
0UwfWYHA9UcVuA5fEgSOOekb9kL2,1,2024-10-22 19:31:00,2024-10-22 19:43:00,1,1.0
0VFaa6wLY2WfmOROlfxVIMbOV4h1,1,2024-10-08 13:33:00,2024-10-08 13:58:00,1,1.0
0VLHfe86CiQPUX2MZibgxaFRKps1,1,2022-08-22 18:44:00,2022-08-22 18:44:00,1,1.0
0VSPKXNAzMXKJESiM5EdgTpzTpE3,1,2022-07-11 18:24:00,2022-07-11 18:52:00,1,1.0
0VjN12yfBnVOb6xU71sNRE58T952,1,2022-10-01 09:57:00,2022-10-01 10:06:00,1,1.0
0Vq84jyM93VrJ673sqGIBaA3NUl2,1,2023-10-24 14:37:00,2023-10-24 15:24:00,1,1.0
0VskrHzvVsPlCRhQfmJybcs9LMI3,1,2022-06-22 18:33:00,2022-06-22 18:49:00,1,1.0
0VucgZLjKRNzofGwAKT2kYzJhdG3,2,2022-10-03 13:09:00,2022-10-08 13:43:00,6,1.0
0VznuBa73OQxy66QS6vfhg5E3Pl1,1,2022-03-25 09:03:00,2022-03-25 09:07:00,1,1.0
0WEPdOnq0EeuUM75OKIhiAl7vws2,2,2022-03-23 23:41:00,2022-03-31 10:25:00,8,1.0
0WL0nV7WNbVDnPQ9MnB4gdH5rrE3,1,2023-09-19 16:57:00,2023-09-19 16:57:00,1,1.0
0WZc1RTWq2aWhoG37pvY8WyRPQF3,1,2022-03-18 07:11:00,2022-03-18 07:11:00,1,1.0
0Wa7449YWvUIy4xWBGE07XKfCZR2,1,2022-03-03 02:02:00,2022-03-03 02:04:00,1,1.0
0Whk2vJygVMIBylEJEmZ794PcqF2,2,2024-11-07 20:12:00,2024-11-18 04:14:00,11,1.0
0Wto0P6GLPagPLsMQl8hnjobdJI2,3,2022-03-15 11:08:00,2022-03-22 02:12:00,7,1.584962500721156
0Wu55xe8FsUfQrZpXdMWtH6nIAG3,1,2022-12-08 19:22:00,2022-12-16 00:34:00,8,1.0
0XdM1SoZUYVBLcsYpweXG2DRWty1,2,2022-11-09 22:15:00,2022-12-03 18:18:00,24,1.0
0Xfcw3f9HWhLuXf9eM7OPsxQPxF3,1,2022-04-20 15:55:00,2022-04-21 20:34:00,2,1.0
0Xx0f46iISOYGjNuq97DKkRAWKb2,1,2022-03-25 22:22:00,2022-03-25 22:23:00,1,1.0
0Y1edmoi4ihMlGqDXZT1smcgXxg2,1,2022-11-18 15:42:00,2022-11-18 16:58:00,1,1.0
0Y6twephW0gubkW888SYFVpFeud2,1,2024-10-28 20:00:00,2024-10-28 20:19:00,1,1.0
0Y7db6X6EVUR0vNNQhVucy7S9Rs1,1,2023-09-19 23:24:00,2023-09-19 23:37:00,1,1.0
0YJpKP6azCOcaIY04waW93gYNfr1,4,2022-06-08 19:28:00,2022-10-19 22:18:00,134,2.0
0YJwdxGBqpYDh9vVNDVRvluMEJd2,1,2022-08-29 09:33:00,2022-08-29 10:18:00,1,1.0
0YSyY2qQhuVG5QGMhkcWIlcvoRs1,3,2022-05-10 19:36:00,2022-11-29 21:53:00,204,1.584962500721156
0YY6YIxgrwVvS2rmWDjcLcTdYbr1,1,2023-10-20 20:39:00,2023-10-20 20:39:00,1,1.0
0YZ2VeZx14MGPrNIiitpwRHHjCy2,1,2022-04-27 13:40:00,2022-04-27 16:50:00,1,1.0
0YZlSU1V6oU7HEbeO9XLvFpHxMH2,1,2022-10-12 06:38:00,2022-10-12 06:38:00,1,1.0
0YcjDpb149h3bZFpxVVtwNexaMz2,11,2022-07-28 19:07:00,2024-09-11 18:42:00,776,3.4594316186372973
0YdEl5TRUTdmUYEaKKCsYAjH87D3,1,2022-10-07 00:55:00,2022-10-07 01:07:00,1,1.0
0YnESu1W5mgZeO0YzNizfCa1bH73,1,2022-06-07 03:03:00,2022-06-07 03:48:00,1,1.0
0YoJMQVHgLhD0e5rKRkMuBS09os2,1,2022-06-14 19:47:00,2022-06-14 19:47:00,1,1.0
0YpeAeydC5Sm9XtvMQTkFlHKpib2,1,2022-03-31 11:11:00,2022-03-31 11:11:00,1,1.0
0YyzSceEGEfjm8gnWwnrzvwvgO02,2,2024-01-24 23:21:00,2024-11-19 23:49:00,301,1.0
0Z5UOhwj3LPUikWNPUK23i5IeJu1,1,2023-01-17 13:17:00,2023-01-17 13:23:00,1,1.0
0ZCgyrSXaDaJvLZSsyPXdESmgz52,1,2022-10-14 14:12:00,2022-10-14 14:44:00,1,1.0
0ZJGyiKOxAbbCei9BQrEjtkOrUM2,1,2023-10-19 07:10:00,2023-10-19 15:06:00,1,1.0
0ZKdWcrtOKbgsZjUx5C7MaMGVVt1,1,2024-10-18 05:35:00,2024-10-18 05:38:00,1,1.0
0ZMKkwjIa6W6vTGQEFx3cMbZ2OD2,2,2024-06-20 16:57:00,2024-07-24 11:42:00,34,1.0
0ZP1TY7Wg2R3wFSwMjFzZ3tnWm72,2,2023-05-17 06:40:00,2023-11-04 06:26:00,171,1.0
0ZQbLQrApwdVfmtzAz5lZrIdoHH3,1,2022-09-28 18:57:00,2022-09-28 18:57:00,1,1.0
0ZTs5EpG4vM6HDY0lanI11m97Sf2,6,2022-04-20 19:19:00,2022-11-08 00:56:00,202,2.584962500721156
0Zh73gtTAKTdNvzBepxMFnRa9123,1,2022-10-27 12:20:00,2022-10-27 12:27:00,1,1.0
0ZiOJhImY1WeeAQtO3y6g432A8G2,4,2023-09-27 22:19:00,2024-04-10 02:52:00,196,2.0
0ZjtwYDEtccUoj0DVo2hTBRCeAb2,1,2024-04-24 16:26:00,2024-04-24 16:40:00,1,1.0
0a3KUgVhvqbGBJv7tAvXB9kog1D3,3,2022-03-22 14:42:00,2023-05-07 22:18:00,412,1.584962500721156
0aSaBs7ATPTQNWwI24Rj5XkmXnD3,1,2023-09-19 16:55:00,2023-09-19 19:28:00,1,1.0
0aXaGht7YASh7rkCAU3cvySslT72,1,2024-09-12 00:40:00,2024-09-12 00:40:00,1,1.0
0aZnj7hX5wPIQmY92HIwpvcNUCw1,1,2024-10-31 20:41:00,2024-10-31 20:41:00,1,1.0
0abWypDuNMbyR82oDsWyzcnwJsm2,1,2022-03-16 06:34:00,2022-03-16 06:47:00,1,1.0
0aiS3gKfjLcuL0kdpzD8tFVtFUx1,1,2022-03-17 01:44:00,2022-03-17 01:44:00,1,1.0
0aq8o6F1QZhP8CNh0WyAbSQQGLC3,1,2022-09-22 17:27:00,2022-09-22 21:47:00,1,1.0
0b4T40oFalTKfRDoZjMXAzXkDXx2,1,2022-03-17 19:15:00,2022-03-17 19:16:00,1,1.0
0bArpX5onXdKRZDGU4UreCsTSVz1,1,2024-03-27 15:19:00,2024-03-27 16:11:00,1,1.0
0bI5JPtQ4VNdXwZiGsa7tbDafTb2,1,2024-08-19 19:47:00,2024-08-19 20:03:00,1,1.0
0btQxEF78maVfTmOkOsuAXeMHHF2,2,2022-09-15 18:10:00,2022-10-13 18:28:00,29,1.0
0buYl4VM0tcqRVvcsFjPqh9oeWD3,1,2024-08-17 15:09:00,2024-08-17 15:09:00,1,1.0
0cYBD2AnPiab4MsSy1z8OrIiuf62,1,2022-10-19 19:26:00,2022-10-19 19:26:00,1,1.0
0cZTrT3H5zcZxZpPAThuPch5wbh2,1,2023-04-29 21:55:00,2023-04-29 22:18:00,1,1.0
0chxJAfViyWOkXEvDkDJD2optJ83,1,2022-06-27 14:20:00,2022-06-27 16:54:00,1,1.0
0ck1VlYc2MQLTqIwD41gZBoFBdh1,1,2022-11-13 00:13:00,2022-11-13 01:13:00,1,1.0
0cqo1zti6pec7CmXMqa9cKvA2D02,1,2022-07-27 17:28:00,2022-07-27 17:57:00,1,1.0
0cqyw4AqtagwRYHzzmkDCSzjLBH2,1,2022-10-26 11:21:00,2022-10-26 11:58:00,1,1.0
0cuZolHPmvhVO3Pg2eBGl2uySO13,1,2024-10-17 09:40:00,2024-10-17 09:41:00,1,1.0
0d7dAoWAJbVYiM0AYpTHDp22VSn2,2,2022-02-22 23:29:00,2022-04-05 17:06:00,42,1.0
0d7qjx8SiXUC1xeLqlyHusbqipE2,1,2023-09-20 14:52:00,2023-09-20 15:20:00,1,1.0
0dIV2Nie7EdZywOKlKC2b4jjlgH3,1,2023-10-25 18:24:00,2023-10-25 18:36:00,1,1.0
0dofRW4oonhS8CkchHjviAG4jn03,1,2022-06-22 18:34:00,2022-06-22 18:40:00,1,1.0
0drIEuGFglMBe3a95crLOwnSDXh1,1,2023-04-17 19:24:00,2023-04-17 19:51:00,1,1.0
0dsfnuA3ZnQPQVZHK6TRGt8t2ce2,1,2022-03-28 03:43:00,2022-03-28 03:43:00,1,1.0
0duAYfg5GvZGRydbSHKB18bsG1h1,1,2023-09-15 15:57:00,2023-09-18 20:16:00,4,1.0
0e543fIr9NShNBGU8EOAkVviOnB3,1,2024-10-22 22:02:00,2024-10-23 00:55:00,1,1.0
0eGAffMySsfhRhtAKoT6k8KUeE13,1,2023-12-14 14:46:00,2023-12-14 15:23:00,1,1.0
0eWMLEROD5VfJ4hb4KWXh945ar32,4,2023-05-09 19:53:00,2024-03-21 23:15:00,318,2.0
0ecDIsjhB5aaWX1tFkaBHUHQSFf2,1,2022-04-08 09:38:00,2022-04-08 09:43:00,1,1.0
0f1KIx0VmmRcqxdwOp2jnlZyNWx2,1,2024-03-09 00:19:00,2024-03-11 14:37:00,3,1.0
0f3YWRJj4Tga3H8d4BZumLQhuPt2,1,2022-12-15 09:18:00,2022-12-15 09:18:00,1,1.0
0f66diVEwKfTY5cQksOOdss40f92,2,2022-03-12 17:50:00,2022-03-17 06:18:00,5,1.0
0fAHHdukblali5gV8NJId6yqqgw2,1,2022-04-05 08:49:00,2022-04-06 18:04:00,2,1.0
0fF5nOZDTqWpJitTXisNMCQb5232,2,2023-09-27 14:06:00,2023-09-27 14:12:00,1,1.0
0fJOV12R1bU6iFNEmwi5YBr3Nsz2,5,2022-04-19 17:30:00,2023-12-19 07:32:00,609,2.321928094887362
0fQJMMft6pNv8C8c3Js798lRl0P2,2,2024-09-20 18:52:00,2024-09-26 21:59:00,7,1.0
0fSCsFSwGLZisYwHb6cDjbphA9t2,1,2024-11-04 20:55:00,2024-11-04 20:55:00,1,1.0
0fU0oPek9YWiX9wg4mye17Y0MXR2,1,2022-03-12 15:26:00,2022-03-12 15:26:00,1,1.0
0fXvDI22YrUuiCOGbQPbln5Bbru2,1,2023-09-14 18:24:00,2023-09-14 18:55:00,1,1.0
0frSyBO2hiYIyb3QZnDH6MphRAJ2,1,2022-03-24 11:19:00,2022-03-24 14:45:00,1,1.0
0fwOusiyv9VTwcUQ8whsmNKulYZ2,1,2022-10-22 03:10:00,2022-10-24 04:26:00,3,1.0
0gFYakAu1aWel3ialPDWOCjthDr2,1,2023-10-20 17:22:00,2023-10-20 17:29:00,1,1.0
0gMU36EDpRePRNOifshPMLLuLMz1,1,2022-10-19 01:26:00,2022-10-19 01:44:00,1,1.0
0gOSNIqi2sdk1Q9QrzXM9Lp26Iy2,1,2024-06-07 16:32:00,2024-06-07 17:21:00,1,1.0
0gZQCIiINhexOIOtKb6MpNNWXZs2,1,2024-10-15 06:27:00,2024-10-15 06:27:00,1,1.0
0ghJU0WbSdYGWsajLxWTRNSoe1d2,1,2022-10-31 21:19:00,2022-10-31 21:19:00,1,1.0
0gqa1UOyAlQkU1bZ1FbPYCyLbSj2,1,2022-03-22 04:32:00,2022-03-22 04:33:00,1,1.0
0h8sYt2xufefcJGILbjcpT8uisJ2,1,2022-03-05 09:47:00,2022-03-05 09:47:00,1,1.0
0hBFoFrWTzL1HrN5hFz6Dmxluy53,2,2022-10-06 15:40:00,2022-10-19 22:32:00,14,1.0
0hDOjupeQ4RCBgxAayS637XiQZO2,1,2022-03-08 19:06:00,2022-03-08 19:54:00,1,1.0
0hRGa9wI4ARBHAuOfnKB9eyQuEE2,3,2024-09-27 06:06:00,2024-10-06 04:16:00,9,1.584962500721156
0hUyH86ewPMyPdhgBxlRdDacBrY2,1,2024-10-25 14:48:00,2024-10-25 14:48:00,1,1.0
0hWqOBtZkjdeL1Shya7xuPie2eh1,1,2022-04-05 15:14:00,2022-04-05 15:14:00,1,1.0
0i2UCsFx5oSGrw7AjD7yaqCn4X83,1,2022-10-19 19:30:00,2022-10-19 19:51:00,1,1.0
0i2cNsXtHvdyaWGgngDDirAwS733,2,2022-02-13 14:10:00,2022-02-15 02:49:00,2,1.0
0i36WIwVvfVoJL3oBdvmrtCQWVp1,1,2024-11-04 20:55:00,2024-11-04 20:55:00,1,1.0
0i4AZVVG2WbxlJdiofOdjU2Y1ur2,1,2023-06-23 09:45:00,2023-06-23 09:49:00,1,1.0
0iCnTKpbQbfw45Kn45BzKNvMAU83,1,2024-03-20 21:25:00,2024-03-20 21:25:00,1,1.0
0iV8pIaQcveITjzg3UQ0DCmUDjl2,1,2023-04-05 14:26:00,2023-04-05 14:26:00,1,1.0
0iYszOu2XTXO0cit6GX17xHI0ZB3,2,2022-03-25 13:57:00,2022-03-28 09:02:00,3,1.0
0idMC2kspsOb6S9O2LFyEmAeJCD3,1,2024-03-27 15:16:00,2024-03-27 15:17:00,1,1.0
0ifMNH2FzhVESxCUqonSl7fk3lf2,1,2024-10-14 00:38:00,2024-10-14 00:38:00,1,1.0
0ig4Gb7s2nf83tTn5Pt4VHgxHG33,2,2023-06-29 13:40:00,2023-09-15 20:59:00,79,1.0
0ipNY4GpG0YhiskJwbO2pyBkjF93,1,2022-03-22 14:47:00,2022-03-22 14:47:00,1,1.0
0itBeOf7w3TkwPZMHkl6P3cr4Vo1,1,2024-10-20 20:49:00,2024-10-20 20:49:00,1,1.0
0iuVYv28RkWoHaLh8MtN6m5E81t2,2,2023-09-20 08:08:00,2023-10-13 08:36:00,24,1.0
0j3CqeyaQlWMpiMiMbznVrbbGnr1,4,2022-03-12 22:40:00,2022-04-05 13:30:00,24,2.0
0jDqIsVPQJhXreVj61JFgVhVnyI3,1,2022-03-18 12:31:00,2022-03-18 12:31:00,1,1.0
0jIjvYak8ufHl9TuItOQJKgfbvk2,1,2024-09-26 12:33:00,2024-09-26 12:34:00,1,1.0
0jNMEOu8p1ctmK0JDGlvbdzPVqT2,1,2023-07-10 20:03:00,2023-07-10 20:03:00,1,1.0
0jjMHRqZf0hThz2JZLQeFKDLt7s2,1,2022-03-17 06:06:00,2022-03-17 06:06:00,1,1.0
0k16xtuoT8g3dvh0HGyvelm1rOz2,3,2022-03-23 07:01:00,2022-07-25 02:18:00,124,1.584962500721156
0k4LKCir5fQarB0F6rB1P8tbR5K2,1,2022-09-22 17:50:00,2022-09-22 19:08:00,1,1.0
0k571LW393TZGAWkzY3MssoLAAq1,2,2024-02-29 17:57:00,2024-08-22 19:42:00,176,1.0
0k9ZMkuO5uZvhcqaH58jKVMVSCn1,1,2024-11-17 22:37:00,2024-11-17 22:37:00,1,1.0
0kKn6e3CpVUCzMrbxdBggopL3XX2,1,2022-09-06 21:42:00,2022-09-08 14:38:00,2,1.0
0kPOwGExI7eJQIZug9TDl54ndwD3,2,2022-03-17 04:21:00,2022-03-28 04:17:00,11,1.0
0kbBJb5pLBaDTGu23eaWCjmEHx52,4,2022-03-15 09:51:00,2022-04-03 04:28:00,19,2.0
0kbfKUt7sUYrSFje2pqm3s0oeYp1,1,2022-04-22 20:18:00,2022-04-22 20:19:00,1,1.0
0kk5p70VmPMOyUUSrpvBSEHd43h2,1,2024-09-20 15:40:00,2024-09-20 21:21:00,1,1.0
0kv5wP8CdXdaj9nkbvqzgEXifwr1,1,2022-09-13 04:33:00,2022-09-13 04:47:00,1,1.0
0l6cByj88yd5YstriCt5Ahr9SNf1,1,2023-07-13 20:28:00,2023-07-15 01:09:00,2,1.0
0lBJRjf0iYh5xpxHTK8Y4bq8Lkg2,1,2022-03-22 14:40:00,2022-03-22 15:00:00,1,1.0
0lCeLp2goRWepOGFpGoMY4USIFl2,1,2024-10-13 23:49:00,2024-10-13 23:49:00,1,1.0
0lGfIL0DfcXmrQZmRTtjJgyuJqE2,1,2024-10-18 05:35:00,2024-10-22 02:13:00,4,1.0
0lYTn1ySppWeV8nUn0DHetZuljD2,1,2022-03-18 06:23:00,2022-03-18 06:23:00,1,1.0
0lc1t75SpVPlZ5j1a9xA6dnQ0fa2,1,2022-04-01 05:31:00,2022-04-01 05:31:00,1,1.0
0m6Gfli0nyb8jrIOb0mzzjpykM12,1,2024-04-23 16:57:00,2024-04-23 16:57:00,1,1.0
0mFmibdOmsX60DZuG3EIcX7QAgz2,2,2022-03-17 05:07:00,2022-03-17 14:33:00,1,1.0
0mJaJ6LU5JaQtIZqOuzK2GcWef42,1,2024-08-11 23:36:00,2024-08-15 19:45:00,4,1.0
0mKa1ezJxSNHYdNBdVuqH2WC2kp2,1,2024-11-08 11:28:00,2024-11-08 11:28:00,1,1.0
0mVVlVXKzDXWgeocJMvkwBmQyYm1,1,2024-08-17 15:07:00,2024-08-17 15:13:00,1,1.0
0mbaEQ0Z86QRgkiymtgdGIzepMy2,1,2022-03-25 11:51:00,2022-03-25 14:25:00,1,1.0
0mhBqZmqOWQF6lrNd6o5RJWxLok2,3,2022-06-07 03:34:00,2023-07-24 08:50:00,413,1.584962500721156
0mqCS2TciThLa6bSTfOR7tBi7f02,1,2024-06-28 18:56:00,2024-06-28 18:59:00,1,1.0
0msuwMvNjNdAAHYoLPbndTe55863,1,2022-03-19 14:03:00,2022-03-19 14:03:00,1,1.0
0nJcsKOSu3RPI9ARYDelw9PY85O2,1,2022-10-28 14:31:00,2022-10-28 14:31:00,1,1.0
0nMKdQTI32eAySpvMOrCbX7quiI3,1,2022-10-26 20:27:00,2022-10-26 20:43:00,1,1.0
0nUPxtBs36YJ73vw3bHVudEWTb83,1,2022-07-11 18:23:00,2022-07-11 18:28:00,1,1.0
0nXHeHYf4ff24mBGy39WIPg1IRu1,1,2022-03-17 10:33:00,2022-03-18 10:37:00,2,1.0
0nY44qjnfDb7jLilieP4WjWxrwf2,1,2022-03-04 06:00:00,2022-03-04 06:03:00,1,1.0
0nalQCbUFkbsJcjwohwWLmvozoR2,1,2022-12-02 16:27:00,2022-12-02 16:27:00,1,1.0
0ngXJRCupxNAT0oGbnrF3jGfFih1,1,2022-09-09 17:20:00,2022-09-09 19:14:00,1,1.0
0npzk04IrQeQRQ2CprNXZVrg5KC3,1,2024-10-03 15:50:00,2024-10-03 15:50:00,1,1.0
0nz8anVXG2XUVwRMkPTwjDtuyca2,1,2024-10-30 21:19:00,2024-10-30 21:19:00,1,1.0
0oAOeuRTmKWCiaSS1c9l4JwqjQW2,3,2023-09-08 15:44:00,2023-09-27 16:21:00,20,1.584962500721156
0oBqj7B44KS4Tw4Yh5WTwifoGir1,1,2024-10-28 18:12:00,2024-10-28 18:17:00,1,1.0
0oGYAwchb0NGGYinbyM9iczQZSn2,1,2024-04-04 03:03:00,2024-04-04 15:00:00,1,1.0
0oJek98faHgiAgLRDVPCvyVkjo62,1,2023-07-17 18:29:00,2023-07-17 18:49:00,1,1.0
0oQX5Iu5E6hGYjsAJlL6blEXRdk2,1,2022-07-11 18:27:00,2022-07-11 18:27:00,1,1.0
0oW0wE81G2eI7WR8oVIuP9upPl43,1,2023-07-06 17:29:00,2023-07-06 17:50:00,1,1.0
0oi5TcauGoRkCUTbDNL9j1Qg32l2,1,2022-03-13 06:43:00,2022-03-13 06:43:00,1,1.0
0oilrqFaC3MrEx6kPM9D6mFxmMq1,1,2022-03-25 07:33:00,2022-03-25 07:35:00,1,1.0
0owKecz1DPUiHqcN9TOZmlHffiF2,1,2022-11-10 19:40:00,2022-11-10 19:55:00,1,1.0
0p3aFVIFnLe3UNBX3xjkPzblWU32,4,2022-03-31 01:40:00,2022-04-08 18:31:00,9,2.0
0pE770mWUMSLLAPxrleitxQOYX23,1,2024-10-16 11:50:00,2024-10-16 11:50:00,1,1.0
0pGRsBp2gDZTX8jzgrR47oE7kHx1,1,2022-06-30 00:29:00,2022-06-30 00:31:00,1,1.0
0pIq3d1TdlNh9uTx2iHkKgXn0bn1,1,2024-10-30 16:09:00,2024-10-31 16:45:00,2,1.0
0pLyCdJbcjVMP1Fr4Jd5dcbyhrD3,1,2022-03-13 03:37:00,2022-03-13 03:43:00,1,1.0
0pW5En1X6pRFz0o760VXUPBzaiD3,1,2023-09-28 15:33:00,2023-09-28 15:53:00,1,1.0
0pdb3ncZtxY1Kwi4azBtaCAwdDt1,1,2024-08-28 20:31:00,2024-08-28 20:32:00,1,1.0
0pfCNbhbKKSgFlzW6nbVkGXKflp1,4,2022-07-28 19:16:00,2022-09-23 17:36:00,57,2.0
0phyz8WTZ9NMiQOyN9c8NQVK8qN2,1,2022-10-06 16:17:00,2022-10-06 16:41:00,1,1.0
0piChc4HdFfjBvRphL45iYxbsJu2,2,2022-03-23 03:26:00,2022-03-23 03:28:00,1,1.0
0plcQ3BHmrh1Q3uqV1NUDZ3Qisp2,1,2023-11-17 04:23:00,2023-11-17 04:31:00,1,1.0
0pnLkV4LTHXkTLggGQvylMlarP02,1,2022-06-16 18:52:00,2022-06-21 05:36:00,5,1.0
0po0WPb3i9SPbn3zuwmws9Ofenv1,3,2022-03-21 06:28:00,2022-03-22 12:44:00,2,1.584962500721156
0poVwuwLOhNu3m2L0RjND4uOW9J2,1,2024-10-18 05:37:00,2024-10-18 05:37:00,1,1.0
0ppfbo8ZbVTwzQw8sAtmPGG6Fyh1,1,2023-04-05 14:19:00,2023-04-05 14:44:00,1,1.0
0pwrPLUrDjN79kthoZIrLsSGAM73,1,2024-08-22 19:26:00,2024-08-22 19:30:00,1,1.0
0q1if50S9SPqJjs935zQ0NB6BC53,2,2022-03-18 02:13:00,2022-03-18 02:16:00,1,1.0
0q6IzhIomGVM2nn5pdpYNYPWPHH3,3,2022-03-09 11:12:00,2022-04-02 06:25:00,24,1.584962500721156
0qEaNnbaipTR73eKZoJN585Ppo13,1,2024-07-03 11:21:00,2024-07-03 11:21:00,1,1.0
0qKDve7F9GSioAINNiHtqiLIwFy2,1,2022-07-21 06:07:00,2022-07-21 06:51:00,1,1.0
0qKwPHvIUAgdyKHedPGDhurQk882,1,2024-01-30 22:53:00,2024-01-30 23:31:00,1,1.0
0qRCzgRFHufLTa6z89rinOsa1Ms1,1,2024-04-25 20:17:00,2024-04-25 20:26:00,1,1.0
0qZah2QtjWdsOkJYtCZ1SQUrsaA2,2,2022-06-23 18:53:00,2023-06-20 20:27:00,363,1.0
0qeuCbTU7fOPc5wpnEaWyXXEmPH3,1,2023-10-24 16:05:00,2023-10-24 16:08:00,1,1.0
0qjEWeSrjbgDiCuGmIRPSXa9xHv1,1,2022-03-04 06:06:00,2022-03-04 07:19:00,1,1.0
0qr79qUXcTTzrbRPUFqFDI2dPis2,10,2023-05-17 21:01:00,2024-09-11 17:26:00,483,3.321928094887362
0qrqsVej0dbFKoHqeXTZYxDQ4jf1,3,2022-03-14 13:27:00,2022-03-28 06:52:00,14,1.584962500721156
0r9PJUiOAeUa9TbTgAmwN0HM5MT2,1,2022-02-24 03:10:00,2022-02-24 03:10:00,1,1.0
0rTUoR1XZKZW6hErp0hYMkQlJfu2,1,2024-06-27 15:51:00,2024-06-27 16:01:00,1,1.0
0rVrM0q96tgxpMYupmQIhF7vKLM2,2,2022-03-11 20:54:00,2022-04-03 03:13:00,23,1.0
0rgoRD91SgPRjqk1PuMuYNN8cV93,1,2022-03-22 01:29:00,2022-03-22 02:11:00,1,1.0
0rjKne5yrpbVmJfeNjav1e2Polq1,1,2022-12-03 19:09:00,2022-12-03 19:14:00,1,1.0
0rn2EQIJxZT4LKywt550N50kSmY2,1,2022-05-05 12:55:00,2022-05-05 16:22:00,1,1.0
0ru5A6EQdvciFitNS2zSE6koeKA2,1,2023-04-05 14:22:00,2023-04-05 14:47:00,1,1.0
0s34LKNys6Vsg9ou3UTlckpmrGS2,2,2022-03-17 04:14:00,2022-03-17 08:40:00,1,1.0
0s3gKfvo5Ve1aMt1zOwDSygC6zD2,1,2024-04-26 18:53:00,2024-04-26 18:53:00,1,1.0
0sJiT9CbPSOZO0WOIuHZabEpSra2,1,2024-02-29 20:42:00,2024-02-29 20:42:00,1,1.0
0sSg9cWnf3TmaG6PiJu6AC91Fzi1,1,2022-01-25 15:41:00,2022-01-25 15:41:00,1,1.0
0sTBC4RHONcwhD9sbMSc347k3j42,1,2022-03-25 05:21:00,2022-03-25 05:24:00,1,1.0
0sXo0uxONhfxlAnshrsYqHYJUUV2,1,2023-09-07 10:21:00,2023-09-08 16:52:00,2,1.0
0scbLmR7Khb8zVj6FeTzUEG67Lv2,1,2024-09-02 16:22:00,2024-09-02 16:27:00,1,1.0
0shvkYNNIwalfb2dWMkQ22mtYDT2,1,2022-03-05 00:55:00,2022-03-05 00:55:00,1,1.0
0sj9OKNwr3YZ0NtldREg4zPhE3C3,1,2024-01-09 18:44:00,2024-01-09 18:54:00,1,1.0
0slvrWOAq5MnJcHh6UKJ58LXgLA2,1,2024-10-11 13:12:00,2024-10-11 13:12:00,1,1.0
0soXSshgxhVWWhFPNPpMtMzpPXz1,1,2022-03-24 04:53:00,2022-03-24 09:46:00,1,1.0
0spL63DzDkY9mvl4Aq71SrOBgRd2,1,2022-05-04 18:41:00,2022-05-04 18:41:00,1,1.0
0tDkMwU3ySRjn3x0XuHEIjY4PPr1,2,2024-07-16 00:40:00,2024-07-25 00:04:00,9,1.0
0tKTJOUuaDP9UWTt1ZpIPWA8Qg32,1,2023-10-31 16:53:00,2023-10-31 16:53:00,1,1.0
0tLbLbgmB6cZsQ2doKrLi6j0SWY2,1,2022-05-10 19:33:00,2022-05-10 19:33:00,1,1.0
0tPCdh1VGjW988th7nhAt1WsdUA2,1,2024-10-08 13:34:00,2024-10-08 13:39:00,1,1.0
0tPmmKs45dQMhUNw7HzbY1Rg3KI3,1,2023-04-18 05:30:00,2023-04-18 05:33:00,1,1.0
0tdWjwdqjtWui1lrERRjV1i9FZz2,1,2024-01-30 22:53:00,2024-02-04 21:40:00,5,1.0
